division_id,identifier,position,abstract,classification,applicant_type,date_accepted,date,decision,number_of_pages
ocd-division/country:ca/csd:3520005,AG-2013-00542,542,A copy of the decision to deny (a specified address) application (report no. 5778) for a driving instructors licence (no. B186787).,general,business,2013-03-13,2013-04-12,disclosed in part,53
ocd-division/country:ca/csd:3520005,AG-2013-00553,553,A copy of all building permit file records relating to third party signs in the past 33 years from (1980 to 2013) for (a specified address).,general,public,2013-03-13,2013-04-12,disclosed in part,47
ocd-division/country:ca/csd:3520005,AG-2013-00556,556,"A copy of all work orders, deficiency orders, and orders to comply for (a specified address) from 1985 to present. Records including any pictures on file.",general,public,2013-03-13,2013-04-12,disclosed in part,203
ocd-division/country:ca/csd:3520005,AP-2013-00544,544,A copy of the employment file for (an individual) from 2006 to present.,personal,public,2013-03-13,2013-04-12,all disclosed,14
ocd-division/country:ca/csd:3520005,AP-2013-00544,544,A copy of the employment file for {name of individual} from 2006 to present.,personal,public,2013-03-13,2013-04-12,all disclosed,14
ocd-division/country:ca/csd:3520005,AG-2013-00561,561,A copy of records related to the open building permit file for (a specified address).,general,public,2013-03-14,2013-04-12,disclosed in part,14
ocd-division/country:ca/csd:3520005,AG-2013-00574,574,"A copy of the engineer's report dated March 6, 2013 from (a specified address) for (a specified address). The report is attached to either permit no. 2012 203479 BLD or 2012 191021 BLD.",general,public,2013-03-15,2013-04-12,all disclosed,1
ocd-division/country:ca/csd:3520005,AG-2013-00576,576,"A copy of the fire report for (a specified address). The incident occurred on February 25, 2007.",general,business,2013-03-15,2013-04-12,disclosed in part,9
ocd-division/country:ca/csd:3520005,AP-2013-00607,607,A copy of the Ontario Works file for (an individual) from Nocember 2008 to present.,personal,public,2013-03-20,2013-04-12,disclosed in part,343
ocd-division/country:ca/csd:3520005,AP-2013-00607,607,A copy of the Ontario Works file for {name of individual} from Nocember 2008 to present.,personal,public,2013-03-20,2013-04-12,disclosed in part,343
ocd-division/country:ca/csd:3520005,AP-2013-00609,609,A copy of the Ontario Works file for (an individual).,personal,public,2013-03-20,2013-04-12,all disclosed,102
ocd-division/country:ca/csd:3520005,AP-2013-00609,609,A copy of the Ontario Works file for {name of individual}.,personal,public,2013-03-20,2013-04-12,all disclosed,102
ocd-division/country:ca/csd:3520005,AP-2013-00640,640,A copy of the employment file for (an individual).,personal,public,2013-03-22,2013-04-12,disclosed in part,128
ocd-division/country:ca/csd:3520005,AP-2013-00640,640,A copy of the employment file for {name of individual}.,personal,public,2013-03-22,2013-04-12,disclosed in part,128
ocd-division/country:ca/csd:3520005,AP-2013-00781,781,"A copy of the Ontario Works file for (an individual) from August 18, 2006 to present.",personal,public,2013-04-11,2013-04-12,discontinued,0
ocd-division/country:ca/csd:3520005,AP-2013-00781,781,"A copy of the Ontario Works file for {name of individual} from August 18, 2006 to present.",personal,public,2013-04-11,2013-04-12,discontinued,0
ocd-division/country:ca/csd:3520005,AG-2013-00583,583,"All e-mails, documents, reports, attachments and correspondence between Toronto Zoo CEO John Tracogna, Zoo Board Chair Joe Torszeck, all Zoo Board members, Zoo Management, Toronto Zoo vets Graham Crawshaw and Bill Rapley, Detroit Zoo and/or Detroit Zoo's",general,public,2013-03-14,2013-04-15,all disclosed,5
ocd-division/country:ca/csd:3520005,AG-2013-00568,568,A copy of the complete building permit file for (a specified address).,general,business,2013-03-15,2013-04-15,disclosed in part,312
ocd-division/country:ca/csd:3520005,AG-2013-00589,589,A copy of the bid documents provided by the three lowest bidders for the call document no. 279-2011 regarding various work required at Earl Bales Park. The same records as requested under FOI #2012-00621.,general,media,2013-03-15,2013-04-15,all disclosed,94
ocd-division/country:ca/csd:3520005,AG-2013-00311,311,"A copy of Mayor Rob Ford's daily itinerary from September 1, 2012 to February 11, 2013.",general,media,2013-02-11,2013-04-16,disclosed in part,24
ocd-division/country:ca/csd:3520005,AP-2013-00438,438,A copy of the Ontario Works file for (an individual).,personal,public,2013-02-28,2013-04-16,disclosed in part,1457
ocd-division/country:ca/csd:3520005,AP-2013-00438,438,A copy of the Ontario Works file for {name of individual}.,personal,public,2013-02-28,2013-04-16,disclosed in part,1457
ocd-division/country:ca/csd:3520005,AG-2013-00520,520,"A copy of the fire report for (a specified address). The incident occurred on June 16, 2007.",general,business,2013-03-11,2013-04-16,nothing disclosed,0
ocd-division/country:ca/csd:3520005,AG-2013-00565,565,"A copy of all building and fire records related to the construction and occupancy of (a specified address) as well as the fire that occurred on March 7, 2013. Fire Service records including witness statements, photos, fire fighter statements, and any analysi",general,public,2013-03-14,2013-04-16,disclosed in part,59
ocd-division/country:ca/csd:3520005,AG-2013-00590,590,A copy of all building and City Planning documents related to (a specified address).,general,public,2013-03-14,2013-04-16,disclosed in part,106
ocd-division/country:ca/csd:3520005,AG-2013-00591,591,"A copy of Mayor Rob Ford's parking records at City Hall parking lot from June 23, 2012 to present, including log sheets showing him going in and out.",general,media,2013-03-18,2013-04-16,disclosed in part,30
ocd-division/country:ca/csd:3520005,AG-2013-00599,599,"A copy of the fire report for the motor vehicle accident that occurred at Rexdale Blvd and Queens Plate Drive. The incident occurred on November 24, 2010 at approximately 21:53.",general,business,2013-03-19,2013-04-16,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2013-00600,600,"A copy of the fire report for (a specified address). The incident occurred on  January 30, 2013.",general,business,2013-03-19,2013-04-16,disclosed in part,11
ocd-division/country:ca/csd:3520005,AG-2013-00605,605,"A copy of the building file related to (a specified address), including all permit applications and inspections.",general,public,2013-03-20,2013-04-16,disclosed in part,54
ocd-division/country:ca/csd:3520005,AG-2013-00611,611,"A copy of the fire report for (a specified address). The incident occurred on March 7, 2013.",general,business,2013-03-20,2013-04-16,disclosed in part,14
ocd-division/country:ca/csd:3520005,AG-2013-00612,612,"A copy of the fire report for the incident involving a vehicle/pedestrian incident at Queen Street and Sherbourne Street. The incident occurred on October 21, 2010. Records should also include any additional records such as witness statements.",general,public,2013-03-20,2013-04-16,disclosed in part,3
ocd-division/country:ca/csd:3520005,AG-2013-00620,620,"A copy of the fire report for (a specified address). The incident occurred on February 27, 2013.",general,business,2013-03-21,2013-04-16,disclosed in part,15
ocd-division/country:ca/csd:3520005,AG-2013-00627,627,"A copy of all handwritten inspection reports from Public Health for (a specified address) from January 1, 2010 to present.",general,public,2013-03-21,2013-04-16,all disclosed,25
ocd-division/country:ca/csd:3520005,AG-2013-00707,707,"A list containing all court convicted Highway Traffic Act infractions, including the dates of infractions, the dates of convictions, when the fines were paid, how much was paid and the number of infraction notices on each from Jan. 1, 2000 to present.",general,public,2013-04-04,2013-04-16,discontinued,0
ocd-division/country:ca/csd:3520005,AG-2013-00757,757,A copy of any forestry or ravine management/improvement records related to (a specified address).,general,public,2013-04-08,2013-04-16,discontinued,0
ocd-division/country:ca/csd:3520005,AG-2013-00251,251,"A copy of the last 3 years of financial statements of (a specified address) located at (a specified address), Scarborough.",general,business,2013-02-04,2013-04-17,all disclosed,44
ocd-division/country:ca/csd:3520005,AG-2013-00454,454,"Copies of all records showing all charges laid by Toronto Public Health under the Smoke Free Ontario Act (Jan. 2010 to Feb. 27, 2013), including, but not limited to, inspection reports, charges laid, convictions and any additional notes.",general,public,2013-03-04,2013-04-17,disclosed in part,88
ocd-division/country:ca/csd:3520005,AP-2013-00466,466,A copy of Ontario Works file for (an individual).,personal,public,2013-03-06,2013-04-17,all disclosed,172
ocd-division/country:ca/csd:3520005,AP-2013-00466,466,A copy of Ontario Works file for {name of individual}.,personal,public,2013-03-06,2013-04-17,all disclosed,172
ocd-division/country:ca/csd:3520005,AP-2013-00547,547,A copy of the Ontario Works file for (an individual).,personal,public,2013-03-13,2013-04-17,disclosed in part,354
ocd-division/country:ca/csd:3520005,AP-2013-00547,547,A copy of the Ontario Works file for {name of individual}.,personal,public,2013-03-13,2013-04-17,disclosed in part,354
ocd-division/country:ca/csd:3520005,AG-2013-00567,567,"A copy of the 911 call recording from Fire Services relating to the motor vehicle accident that occurred at Sherbourne Street and Queen Street East. The incident occurred on October 21, 2010.",general,public,2013-03-15,2013-04-17,disclosed in part,2
ocd-division/country:ca/csd:3520005,AG-2013-00567,567,"A copy of the 911 call recording from Fire Services relating to the motor vehicle accident that occurred at Sherbourne Street and Queen Street East. The incident occurred on October 21, 2010.",general,public,2013-03-15,2013-04-17,disclosed in part,1
ocd-division/country:ca/csd:3520005,AP-2013-00573,573,"A copy of the updated employment file for (an individual) from April 23, 2012 to present.",personal,public,2013-03-15,2013-04-17,all disclosed,20
ocd-division/country:ca/csd:3520005,AP-2013-00573,573,"A copy of the updated employment file for {name of individual} from April 23, 2012 to present.",personal,public,2013-03-15,2013-04-17,all disclosed,20
ocd-division/country:ca/csd:3520005,AG-2013-00582,582,"A copy of the report regarding the mould assessment conducted by a professional environmental consultant on Dec. 12, 2012 for (a specified address).  This report was provided to Public Health South Region office.",general,public,2013-03-18,2013-04-17,all disclosed,47
ocd-division/country:ca/csd:3520005,AG-2013-00585,585,A list by addresses in the GTA and dates of the highest priority calls to EMS that were 30 minutes or more in duration from the time of the initial call to arrival of person(s) at a hospital.,general,media,2013-03-18,2013-04-17,disclosed in part,57
ocd-division/country:ca/csd:3520005,AG-2013-00586,586,"Any record on investigation or action taken by Mayor's Office relating to the identity theft complaint filed by (a specified address) in September 2011 and November 2012, regarding Toronto Community Housing Corp.",general,public,2013-03-18,2013-04-17,nothing disclosed,0
ocd-division/country:ca/csd:3520005,AG-2013-00629,629,A copy of all documents under building permit no. 36851 (1980).,general,public,2013-03-19,2013-04-17,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2013-00615,615,"A copy of the dog bite report no. 2549. The dog bite incident occurred on February 15, 2013 on Clair Road, Toronto.",general,public,2013-03-21,2013-04-17,disclosed in part,14
